title_id,Date,ku_borrows
305,8/18/18,0
305,8/19/18,2
305,8/20/18,2
305,8/21/18,0
305,8/22/18,0
305,8/23/18,1
305,8/24/18,0
305,8/25/18,0
305,8/26/18,4
305,8/27/18,4
305,8/28/18,0
305,8/29/18,2
305,8/30/18,0
305,8/31/18,1
305,9/1/18,0
305,9/2/18,2
305,9/3/18,2
305,9/4/18,3
305,9/5/18,0
305,9/6/18,0
305,9/7/18,0
305,9/8/18,0
305,9/9/18,1
305,9/10/18,0
305,9/11/18,1
305,9/12/18,0
305,9/13/18,3
305,9/14/18,0
305,9/15/18,2
305,9/16/18,2
305,9/17/18,0
305,9/18/18,0
305,9/19/18,0
305,9/20/18,0
305,9/21/18,0
305,9/22/18,4
305,9/23/18,0
305,9/24/18,0
305,9/25/18,3
305,9/26/18,2
305,9/27/18,2
305,9/28/18,0
305,9/29/18,0
305,9/30/18,2
305,10/1/18,0
305,10/2/18,1
305,10/3/18,0
305,10/4/18,3
305,10/5/18,0
305,10/6/18,0
305,10/7/18,1
305,10/8/18,2
305,10/9/18,0
305,10/10/18,2
305,10/11/18,1
305,10/12/18,0
305,10/13/18,1
305,10/14/18,4
305,10/15/18,0
305,10/16/18,0
305,10/17/18,0
305,10/18/18,4
305,10/19/18,2
305,10/20/18,0
305,10/21/18,2
305,10/22/18,0
305,10/23/18,1
305,10/24/18,0
305,10/25/18,1
305,10/26/18,2
305,10/27/18,1
305,10/28/18,2
305,10/29/18,3
305,10/30/18,1
305,10/31/18,0
305,11/1/18,0
305,11/2/18,1
305,11/3/18,2
305,11/4/18,4
305,11/5/18,0
305,11/6/18,0
305,11/7/18,0
305,11/8/18,0
305,11/9/18,1
305,11/10/18,0
305,11/11/18,0
305,11/12/18,0
305,11/13/18,3
305,11/14/18,2
305,11/15/18,0
305,11/16/18,0
305,11/17/18,2
305,11/18/18,1
305,11/19/18,0
305,11/20/18,1
305,11/21/18,0
305,11/22/18,0
305,11/23/18,0
305,11/24/18,1
305,11/25/18,0
305,11/26/18,1
305,11/27/18,0
305,11/28/18,1
305,11/29/18,0
305,11/30/18,0
305,12/1/18,0
305,12/2/18,0
305,12/3/18,0
305,12/4/18,0
305,12/5/18,0
305,12/6/18,0
305,12/7/18,3
305,12/8/18,3
305,12/9/18,0
305,12/10/18,0
305,12/11/18,4
306,4/6/19,0
306,4/7/19,0
306,4/8/19,3
306,4/9/19,0
306,4/10/19,3
306,4/11/19,0
306,4/12/19,0
306,4/13/19,0
306,4/14/19,0
306,4/15/19,0
306,4/16/19,0
306,4/17/19,0
306,4/18/19,2
306,4/19/19,0
306,4/20/19,0
306,4/21/19,0
306,4/22/19,2
306,4/23/19,1
306,4/24/19,0
306,4/25/19,0
306,4/26/19,0
306,4/27/19,0
306,4/28/19,0
306,4/29/19,0
306,4/30/19,0
306,5/1/19,0
306,5/2/19,5
306,5/3/19,0
306,5/4/19,3
306,5/5/19,0
306,5/6/19,0
306,5/7/19,2
306,5/8/19,1
306,5/9/19,1
306,5/10/19,2
306,5/11/19,4
306,5/12/19,2
306,5/13/19,0
306,5/14/19,2
306,5/15/19,0
306,5/16/19,4
306,5/17/19,0
306,5/18/19,0
306,5/19/19,1
306,5/20/19,0
306,5/21/19,0
306,5/22/19,0
306,5/23/19,3
306,5/24/19,0
306,5/25/19,1
306,5/26/19,5
306,5/27/19,3
306,5/28/19,0
306,5/29/19,0
306,5/30/19,0
306,5/31/19,0
306,6/1/19,4
306,6/2/19,0
306,6/3/19,0
306,6/4/19,0
306,6/5/19,0
306,6/6/19,0
306,6/7/19,0
306,6/8/19,1
306,6/9/19,0
306,6/10/19,1
306,6/11/19,0
306,6/12/19,2
306,6/13/19,0
306,6/14/19,1
306,6/15/19,2
306,6/16/19,0
306,6/17/19,0
306,6/18/19,4
306,6/19/19,1
306,6/20/19,4
306,6/21/19,1
306,6/22/19,1
306,6/23/19,0
306,6/24/19,0
306,6/25/19,1
306,6/26/19,1
306,6/27/19,0
307,4/21/18,0
307,4/22/18,2
307,4/23/18,2
307,4/24/18,1
307,4/25/18,1
307,4/26/18,0
307,4/27/18,0
307,4/28/18,0
307,4/29/18,1
307,4/30/18,0
307,5/1/18,0
307,5/2/18,4
307,5/3/18,0
307,5/4/18,0
307,5/5/18,0
307,5/6/18,0
307,5/7/18,0
307,5/8/18,0
307,5/9/18,2
307,5/10/18,0
307,5/11/18,0
307,5/12/18,2
307,5/13/18,4
307,5/14/18,0
307,5/15/18,0
307,5/16/18,0
307,5/17/18,2
307,5/18/18,0
307,5/19/18,2
307,5/20/18,0
307,5/21/18,1
307,5/22/18,0
307,5/23/18,1
307,5/24/18,2
307,5/25/18,1
307,5/26/18,1
307,5/27/18,0
307,5/28/18,1
307,5/29/18,0
307,5/30/18,2
307,5/31/18,1
307,6/1/18,0
307,6/2/18,7
307,6/3/18,0
307,6/4/18,3
307,6/5/18,0
307,6/6/18,1
307,6/7/18,0
307,6/8/18,1
307,6/9/18,1
307,6/10/18,0
307,6/11/18,0
307,6/12/18,0
307,6/13/18,1
307,6/14/18,1
307,6/15/18,0
307,6/16/18,0
307,6/17/18,0
307,6/18/18,2
307,6/19/18,3
307,6/20/18,0
307,6/21/18,0
307,6/22/18,0
307,6/23/18,0
307,6/24/18,5
307,6/25/18,1
307,6/26/18,0
307,6/27/18,0
307,6/28/18,0
307,6/29/18,1
307,6/30/18,2
307,7/1/18,0
307,7/2/18,0
307,7/3/18,3
307,7/4/18,0
307,7/5/18,0
307,7/6/18,0
307,7/7/18,0
307,7/8/18,0
307,7/9/18,1
307,7/10/18,2
307,7/11/18,1
307,7/12/18,5
307,7/13/18,1
307,7/14/18,1
307,7/15/18,0
307,7/16/18,2
307,7/17/18,1
307,7/18/18,1
307,7/19/18,1
307,7/20/18,0
307,7/21/18,5
307,7/22/18,0
307,7/23/18,0
307,7/24/18,0
307,7/25/18,0
307,7/26/18,1
307,7/27/18,0
307,7/28/18,3
307,7/29/18,3
307,7/30/18,1
307,7/31/18,4
307,8/1/18,0
307,8/2/18,2
307,8/3/18,0
307,8/4/18,0
307,8/5/18,2
307,8/6/18,0
307,8/7/18,0
307,8/8/18,1
307,8/9/18,1
307,8/10/18,2
307,8/11/18,3
307,8/12/18,0
307,8/13/18,2
307,8/14/18,0
307,8/15/18,2
307,8/16/18,1
307,8/17/18,4
307,8/18/18,4
307,8/19/18,0
307,8/20/18,0
307,8/21/18,1
307,8/22/18,0
307,8/23/18,0
307,8/24/18,0
307,8/25/18,5
307,8/26/18,4
307,8/27/18,0
307,8/28/18,0
307,8/29/18,1
307,8/30/18,0
307,8/31/18,1
307,9/1/18,1
307,9/2/18,0
307,9/3/18,0
307,9/4/18,0
307,9/5/18,0
307,9/6/18,3
307,9/7/18,0
307,9/8/18,2
307,9/9/18,0
307,9/10/18,0
307,9/11/18,0
307,9/12/18,0
307,9/13/18,1
307,9/14/18,3
307,9/15/18,5
307,9/16/18,1
307,9/17/18,0
307,9/18/18,0
307,9/19/18,4
307,9/20/18,0
307,9/21/18,0
307,9/22/18,1
307,9/23/18,1
307,9/24/18,1
307,9/25/18,1
307,9/26/18,0
307,9/27/18,2
307,9/28/18,2
308,1/2/19,3
308,1/3/19,4
308,1/4/19,2
308,1/5/19,5
308,1/6/19,3
308,1/7/19,0
308,1/8/19,4
308,1/9/19,2
308,1/10/19,0
308,1/11/19,0
308,1/12/19,0
308,1/13/19,2
308,1/14/19,1
308,1/15/19,1
308,1/16/19,2
308,1/17/19,2
308,1/18/19,0
308,1/19/19,2
308,1/20/19,0
308,1/21/19,0
308,1/22/19,3
308,1/23/19,2
308,1/24/19,2
308,1/25/19,1
308,1/26/19,0
308,1/27/19,3
308,1/28/19,0
308,1/29/19,0
308,1/30/19,0
308,1/31/19,0
308,2/1/19,4
308,2/2/19,0
308,2/3/19,0
308,2/4/19,0
308,2/5/19,1
308,2/6/19,5
308,2/7/19,0
308,2/8/19,4
308,2/9/19,2
308,2/10/19,0
308,2/11/19,1
308,2/12/19,4
308,2/13/19,2
308,2/14/19,3
308,2/15/19,2
308,2/16/19,7
308,2/17/19,1
308,2/18/19,0
308,2/19/19,6
308,2/20/19,0
308,2/21/19,1
308,2/22/19,0
308,2/23/19,1
308,2/24/19,1
308,2/25/19,1
308,2/26/19,4
308,2/27/19,2
308,2/28/19,0
308,3/1/19,0
308,3/2/19,2
308,3/3/19,2
308,3/4/19,0
308,3/5/19,1
308,3/6/19,1
308,3/7/19,0
308,3/8/19,4
308,3/9/19,3
308,3/10/19,2
308,3/11/19,2
308,3/12/19,1
308,3/13/19,1
308,3/14/19,0
308,3/15/19,2
308,3/16/19,1
308,3/17/19,2
308,3/18/19,2
308,3/19/19,4
308,3/20/19,0
308,3/21/19,0
308,3/22/19,3
308,3/23/19,0
308,3/24/19,0
308,3/25/19,3
308,3/26/19,0
308,3/27/19,1
308,3/28/19,5
308,3/29/19,0
308,3/30/19,7
308,3/31/19,1
308,4/1/19,0
308,4/2/19,0
308,4/3/19,0
308,4/4/19,0
308,4/5/19,0
308,4/6/19,0
308,4/7/19,4
308,4/8/19,0
308,4/9/19,2
308,4/10/19,1
308,4/11/19,0
308,4/12/19,3
308,4/13/19,0
308,4/14/19,0
308,4/15/19,2
308,4/16/19,0
308,4/17/19,0
308,4/18/19,0
308,4/19/19,0
308,4/20/19,0
308,4/21/19,1
309,1/3/19,1
309,1/4/19,6
309,1/5/19,0
309,1/6/19,0
309,1/7/19,0
309,1/8/19,0
309,1/9/19,1
309,1/10/19,1
309,1/11/19,1
309,1/12/19,0
309,1/13/19,4
309,1/14/19,2
309,1/15/19,0
309,1/16/19,0
309,1/17/19,0
309,1/18/19,0
309,1/19/19,4
309,1/20/19,2
309,1/21/19,5
309,1/22/19,0
309,1/23/19,1
309,1/24/19,0
309,1/25/19,0
309,1/26/19,5
309,1/27/19,0
309,1/28/19,4
309,1/29/19,2
309,1/30/19,3
309,1/31/19,3
309,2/1/19,2
309,2/2/19,1
309,2/3/19,0
309,2/4/19,1
309,2/5/19,3
309,2/6/19,2
309,2/7/19,0
309,2/8/19,0
309,2/9/19,4
309,2/10/19,0
309,2/11/19,5
309,2/12/19,0
309,2/13/19,5
309,2/14/19,0
309,2/15/19,0
309,2/16/19,1
309,2/17/19,2
309,2/18/19,0
309,2/19/19,0
309,2/20/19,0
309,2/21/19,3
309,2/22/19,0
309,2/23/19,0
309,2/24/19,0
309,2/25/19,2
309,2/26/19,0
309,2/27/19,2
309,2/28/19,1
309,3/1/19,1
309,3/2/19,1
309,3/3/19,1
309,3/4/19,2
309,3/5/19,0
309,3/6/19,1
309,3/7/19,1
309,3/8/19,0
309,3/9/19,1
309,3/10/19,3
309,3/11/19,1
309,3/12/19,0
309,3/13/19,0
309,3/14/19,0
309,3/15/19,0
309,3/16/19,4
309,3/17/19,3
309,3/18/19,0
309,3/19/19,2
309,3/20/19,0
309,3/21/19,0
309,3/22/19,0
309,3/23/19,3
309,3/24/19,2
309,3/25/19,4
309,3/26/19,1
309,3/27/19,0
309,3/28/19,2
309,3/29/19,1
309,3/30/19,3
309,3/31/19,0
309,4/1/19,3
309,4/2/19,2
309,4/3/19,0
309,4/4/19,0
309,4/5/19,0
309,4/6/19,3
309,4/7/19,3
309,4/8/19,1
309,4/9/19,1
309,4/10/19,5
309,4/11/19,0
309,4/12/19,2
309,4/13/19,2
309,4/14/19,0
309,4/15/19,0
309,4/16/19,3
309,4/17/19,1
309,4/18/19,0
309,4/19/19,0
309,4/20/19,0
309,4/21/19,0
309,4/22/19,5
309,4/23/19,7
309,4/24/19,1
309,4/25/19,1
309,4/26/19,0
309,4/27/19,1
309,4/28/19,0
309,4/29/19,0
309,4/30/19,0
309,5/1/19,0
309,5/2/19,1
309,5/3/19,0
309,5/4/19,0
309,5/5/19,0
309,5/6/19,0
309,5/7/19,0
309,5/8/19,0
309,5/9/19,2
309,5/10/19,2
309,5/11/19,1
309,5/12/19,0
309,5/13/19,1
309,5/14/19,1
309,5/15/19,1
309,5/16/19,1
309,5/17/19,2
309,5/18/19,5
309,5/19/19,0
309,5/20/19,0
309,5/21/19,0
309,5/22/19,0
309,5/23/19,0
309,5/24/19,2
309,5/25/19,0
309,5/26/19,0
309,5/27/19,0
309,5/28/19,3
309,5/29/19,3
309,5/30/19,0
309,5/31/19,0
309,6/1/19,1
309,6/2/19,0
309,6/3/19,0
309,6/4/19,0
309,6/5/19,1
309,6/6/19,1
309,6/7/19,0
309,6/8/19,0
309,6/9/19,0
309,6/10/19,0
309,6/11/19,4
309,6/12/19,0
309,6/13/19,0
309,6/14/19,0
309,6/15/19,0
309,6/16/19,2
309,6/17/19,5
309,6/18/19,1
309,6/19/19,2
309,6/20/19,0
309,6/21/19,3
309,6/22/19,1
309,6/23/19,2
309,6/24/19,1
309,6/25/19,0
309,6/26/19,0
309,6/27/19,4
309,6/28/19,0
309,6/29/19,0
309,6/30/19,1
310,6/2/18,5
310,6/3/18,4
310,6/4/18,5
310,6/5/18,0
310,6/6/18,0
310,6/7/18,0
310,6/8/18,0
310,6/9/18,1
310,6/10/18,2
310,6/11/18,0
310,6/12/18,3
310,6/13/18,6
310,6/14/18,1
310,6/15/18,4
310,6/16/18,2
310,6/17/18,0
310,6/18/18,0
310,6/19/18,0
310,6/20/18,0
310,6/21/18,0
310,6/22/18,4
310,6/23/18,7
310,6/24/18,1
310,6/25/18,6
310,6/26/18,0
310,6/27/18,0
310,6/28/18,3
310,6/29/18,0
310,6/30/18,1
310,7/1/18,0
310,7/2/18,0
310,7/3/18,0
310,7/4/18,3
310,7/5/18,3
310,7/6/18,1
310,7/7/18,2
310,7/8/18,0
310,7/9/18,2
310,7/10/18,4
310,7/11/18,1
310,7/12/18,1
310,7/13/18,2
310,7/14/18,0
310,7/15/18,3
310,7/16/18,0
310,7/17/18,3
310,7/18/18,0
310,7/19/18,2
310,7/20/18,1
310,7/21/18,2
310,7/22/18,0
310,7/23/18,0
310,7/24/18,0
310,7/25/18,1
310,7/26/18,0
310,7/27/18,3
310,7/28/18,0
310,7/29/18,2
310,7/30/18,2
310,7/31/18,0
310,8/1/18,0
310,8/2/18,2
310,8/3/18,0
310,8/4/18,2
310,8/5/18,1
310,8/6/18,0
310,8/7/18,4
310,8/8/18,0
310,8/9/18,0
310,8/10/18,0
310,8/11/18,3
310,8/12/18,5
310,8/13/18,3
310,8/14/18,0
310,8/15/18,2
310,8/16/18,1
310,8/17/18,0
310,8/18/18,3
310,8/19/18,0
311,4/21/18,3
311,4/22/18,0
311,4/23/18,2
311,4/24/18,2
311,4/25/18,0
311,4/26/18,0
311,4/27/18,4
311,4/28/18,0
311,4/29/18,1
311,4/30/18,3
311,5/1/18,1
311,5/2/18,3
311,5/3/18,3
311,5/4/18,0
311,5/5/18,3
311,5/6/18,5
311,5/7/18,1
311,5/8/18,5
311,5/9/18,0
311,5/10/18,4
311,5/11/18,0
311,5/12/18,0
311,5/13/18,0
311,5/14/18,1
311,5/15/18,2
311,5/16/18,1
311,5/17/18,0
311,5/18/18,0
311,5/19/18,4
311,5/20/18,0
311,5/21/18,0
311,5/22/18,0
311,5/23/18,0
311,5/24/18,1
311,5/25/18,0
311,5/26/18,0
311,5/27/18,1
311,5/28/18,2
311,5/29/18,1
311,5/30/18,1
311,5/31/18,3
311,6/1/18,0
311,6/2/18,1
311,6/3/18,0
311,6/4/18,0
311,6/5/18,4
311,6/6/18,5
311,6/7/18,0
311,6/8/18,0
311,6/9/18,1
311,6/10/18,0
311,6/11/18,2
311,6/12/18,0
311,6/13/18,0
311,6/14/18,3
311,6/15/18,5
311,6/16/18,0
311,6/17/18,0
311,6/18/18,0
311,6/19/18,0
311,6/20/18,4
311,6/21/18,2
311,6/22/18,1
311,6/23/18,6
311,6/24/18,2
311,6/25/18,0
311,6/26/18,2
311,6/27/18,1
311,6/28/18,0
311,6/29/18,0
311,6/30/18,1
311,7/1/18,0
311,7/2/18,3
311,7/3/18,2
311,7/4/18,3
311,7/5/18,3
311,7/6/18,1
311,7/7/18,0
311,7/8/18,4
311,7/9/18,2
311,7/10/18,1
311,7/11/18,0
311,7/12/18,0
311,7/13/18,1
311,7/14/18,2
311,7/15/18,0
311,7/16/18,0
311,7/17/18,0
311,7/18/18,3
311,7/19/18,0
311,7/20/18,0
311,7/21/18,0
311,7/22/18,3
311,7/23/18,1
311,7/24/18,0
311,7/25/18,2
311,7/26/18,0
311,7/27/18,2
311,7/28/18,2
311,7/29/18,1
311,7/30/18,1
311,7/31/18,1
311,8/1/18,0
311,8/2/18,3
311,8/3/18,5
311,8/4/18,3
311,8/5/18,5
311,8/6/18,6
311,8/7/18,0
311,8/8/18,0
311,8/9/18,0
311,8/10/18,1
311,8/11/18,0
311,8/12/18,0
311,8/13/18,4
311,8/14/18,0
311,8/15/18,0
311,8/16/18,1
311,8/17/18,0
311,8/18/18,0
311,8/19/18,3
311,8/20/18,1
312,6/2/18,0
312,6/3/18,0
312,6/4/18,0
312,6/5/18,1
312,6/6/18,3
312,6/7/18,1
312,6/8/18,1
312,6/9/18,0
312,6/10/18,0
312,6/11/18,0
312,6/12/18,0
312,6/13/18,4
312,6/14/18,0
312,6/15/18,3
312,6/16/18,0
312,6/17/18,1
312,6/18/18,0
312,6/19/18,2
312,6/20/18,1
312,6/21/18,0
312,6/22/18,0
312,6/23/18,1
312,6/24/18,2
312,6/25/18,0
312,6/26/18,1
312,6/27/18,2
312,6/28/18,0
312,6/29/18,0
312,6/30/18,0
312,7/1/18,1
312,7/2/18,0
312,7/3/18,2
312,7/4/18,2
312,7/5/18,4
312,7/6/18,4
312,7/7/18,0
312,7/8/18,0
312,7/9/18,0
312,7/10/18,1
312,7/11/18,5
312,7/12/18,1
312,7/13/18,2
312,7/14/18,2
312,7/15/18,2
312,7/16/18,1
312,7/17/18,0
312,7/18/18,0
312,7/19/18,1
312,7/20/18,3
312,7/21/18,1
312,7/22/18,0
312,7/23/18,0
312,7/24/18,5
312,7/25/18,0
312,7/26/18,3
312,7/27/18,1
312,7/28/18,1
312,7/29/18,0
312,7/30/18,2
312,7/31/18,0
312,8/1/18,0
312,8/2/18,4
312,8/3/18,6
312,8/4/18,1
312,8/5/18,1
312,8/6/18,3
312,8/7/18,3
312,8/8/18,4
312,8/9/18,0
312,8/10/18,0
312,8/11/18,2
312,8/12/18,2
312,8/13/18,0
312,8/14/18,2
312,8/15/18,4
312,8/16/18,2
312,8/17/18,0
312,8/18/18,2
312,8/19/18,2
312,8/20/18,0
312,8/21/18,2
312,8/22/18,0
312,8/23/18,1
312,8/24/18,1
312,8/25/18,1
312,8/26/18,2
312,8/27/18,0
312,8/28/18,1
312,8/29/18,1
312,8/30/18,0
312,8/31/18,3
312,9/1/18,0
312,9/2/18,1
312,9/3/18,1
312,9/4/18,3
312,9/5/18,2
312,9/6/18,1
312,9/7/18,4
312,9/8/18,0
312,9/9/18,1
312,9/10/18,1
312,9/11/18,0
312,9/12/18,0
312,9/13/18,0
312,9/14/18,0
312,9/15/18,1
312,9/16/18,1
312,9/17/18,0
312,9/18/18,0
312,9/19/18,0
312,9/20/18,0
312,9/21/18,0
312,9/22/18,0
312,9/23/18,0
312,9/24/18,0
312,9/25/18,0
312,9/26/18,0
312,9/27/18,0
312,9/28/18,0
312,9/29/18,0
312,9/30/18,1
312,10/1/18,0
312,10/2/18,0
312,10/3/18,0
312,10/4/18,4
312,10/5/18,0
312,10/6/18,0
312,10/7/18,4
312,10/8/18,1
312,10/9/18,4
312,10/10/18,3
312,10/11/18,2
312,10/12/18,0
312,10/13/18,1
312,10/14/18,0
312,10/15/18,1
312,10/16/18,0
312,10/17/18,0
312,10/18/18,0
312,10/19/18,2
312,10/20/18,0
312,10/21/18,0
312,10/22/18,1
312,10/23/18,0
312,10/24/18,0
312,10/25/18,3
312,10/26/18,0
312,10/27/18,0
312,10/28/18,0
312,10/29/18,0
312,10/30/18,1
312,10/31/18,3
312,11/1/18,0
312,11/2/18,0
312,11/3/18,0
312,11/4/18,4
312,11/5/18,2
312,11/6/18,1
312,11/7/18,0
312,11/8/18,0
312,11/9/18,1
312,11/10/18,1
312,11/11/18,0
312,11/12/18,3
312,11/13/18,4
312,11/14/18,0
312,11/15/18,0
312,11/16/18,1
312,11/17/18,2
312,11/18/18,2
312,11/19/18,1
312,11/20/18,4
312,11/21/18,1
312,11/22/18,0
312,11/23/18,3
312,11/24/18,0
312,11/25/18,0
312,11/26/18,0
312,11/27/18,1
312,11/28/18,0
312,11/29/18,0
312,11/30/18,0
312,12/1/18,1
312,12/2/18,0
312,12/3/18,0
312,12/4/18,1
312,12/5/18,0
312,12/6/18,0
312,12/7/18,0
312,12/8/18,1
312,12/9/18,1
312,12/10/18,3
312,12/11/18,0
313,4/5/19,1
313,4/6/19,2
313,4/7/19,0
313,4/8/19,0
313,4/9/19,0
313,4/10/19,0
313,4/11/19,3
313,4/12/19,0
313,4/13/19,6
313,4/14/19,1
313,4/15/19,0
313,4/16/19,5
313,4/17/19,3
313,4/18/19,1
313,4/19/19,0
313,4/20/19,1
313,4/21/19,0
313,4/22/19,1
313,4/23/19,0
313,4/24/19,1
313,4/25/19,2
313,4/26/19,1
313,4/27/19,0
313,4/28/19,5
313,4/29/19,2
313,4/30/19,1
313,5/1/19,0
313,5/2/19,0
313,5/3/19,0
313,5/4/19,0
313,5/5/19,1
313,5/6/19,2
313,5/7/19,0
313,5/8/19,0
313,5/9/19,1
313,5/10/19,1
313,5/11/19,0
313,5/12/19,4
313,5/13/19,0
313,5/14/19,0
313,5/15/19,0
313,5/16/19,0
313,5/17/19,1
313,5/18/19,4
313,5/19/19,0
313,5/20/19,1
313,5/21/19,1
313,5/22/19,1
313,5/23/19,3
313,5/24/19,0
313,5/25/19,3
313,5/26/19,3
313,5/27/19,2
313,5/28/19,3
313,5/29/19,3
313,5/30/19,0
313,5/31/19,0
313,6/1/19,0
313,6/2/19,3
313,6/3/19,1
313,6/4/19,1
313,6/5/19,2
313,6/6/19,0
313,6/7/19,4
313,6/8/19,3
313,6/9/19,2
313,6/10/19,1
313,6/11/19,4
313,6/12/19,1
313,6/13/19,1
313,6/14/19,0
313,6/15/19,1
313,6/16/19,1
313,6/17/19,1
313,6/18/19,0
313,6/19/19,0
313,6/20/19,1
313,6/21/19,5
313,6/22/19,0
313,6/23/19,4
313,6/24/19,1
313,6/25/19,1
313,6/26/19,1
313,6/27/19,1
313,6/28/19,5
313,6/29/19,6
313,6/30/19,3
314,4/20/18,1
314,4/21/18,0
314,4/22/18,5
314,4/23/18,1
314,4/24/18,0
314,4/25/18,2
314,4/26/18,0
314,4/27/18,11
314,4/28/18,0
314,4/29/18,0
314,4/30/18,0
314,5/1/18,1
314,5/2/18,0
314,5/3/18,3
314,5/4/18,0
314,5/5/18,0
314,5/6/18,0
314,5/7/18,1
314,5/8/18,4
314,5/9/18,3
314,5/10/18,0
314,5/11/18,2
314,5/12/18,5
314,5/13/18,2
314,5/14/18,3
314,5/15/18,1
314,5/16/18,1
314,5/17/18,5
314,5/18/18,0
314,5/19/18,0
314,5/20/18,0
314,5/21/18,1
314,5/22/18,1
314,5/23/18,2
314,5/24/18,2
314,5/25/18,2
314,5/26/18,3
314,5/27/18,2
314,5/28/18,0
314,5/29/18,0
314,5/30/18,0
314,5/31/18,0
314,6/1/18,4
314,6/2/18,0
314,6/3/18,5
314,6/4/18,0
314,6/5/18,0
314,6/6/18,0
314,6/7/18,0
314,6/8/18,3
314,6/9/18,0
314,6/10/18,0
314,6/11/18,2
314,6/12/18,0
314,6/13/18,0
314,6/14/18,0
314,6/15/18,0
314,6/16/18,1
314,6/17/18,0
314,6/18/18,0
314,6/19/18,0
314,6/20/18,2
314,6/21/18,0
314,6/22/18,1
314,6/23/18,1
314,6/24/18,3
314,6/25/18,6
314,6/26/18,0
314,6/27/18,2
314,6/28/18,0
314,6/29/18,1
314,6/30/18,0
314,7/1/18,0
314,7/2/18,0
314,7/3/18,3
314,7/4/18,0
314,7/5/18,1
314,7/6/18,0
314,7/7/18,0
314,7/8/18,3
314,7/9/18,1
314,7/10/18,0
314,7/11/18,4
314,7/12/18,0
314,7/13/18,3
314,7/14/18,4
314,7/15/18,1
314,7/16/18,0
314,7/17/18,4
314,7/18/18,4
314,7/19/18,0
314,7/20/18,3
314,7/21/18,3
314,7/22/18,0
314,7/23/18,0
314,7/24/18,1
314,7/25/18,0
314,7/26/18,0
314,7/27/18,2
314,7/28/18,0
314,7/29/18,0
314,7/30/18,0
314,7/31/18,0
314,8/1/18,1
314,8/2/18,1
314,8/3/18,0
314,8/4/18,0
314,8/5/18,2
314,8/6/18,2
314,8/7/18,4
314,8/8/18,0
314,8/9/18,0
314,8/10/18,1
314,8/11/18,0
314,8/12/18,0
314,8/13/18,0
314,8/14/18,3
315,1/4/19,0
315,1/5/19,0
315,1/6/19,0
315,1/7/19,3
315,1/8/19,5
315,1/9/19,0
315,1/10/19,1
315,1/11/19,3
315,1/12/19,0
315,1/13/19,1
315,1/14/19,0
315,1/15/19,4
315,1/16/19,2
315,1/17/19,0
315,1/18/19,0
315,1/19/19,2
315,1/20/19,2
315,1/21/19,1
315,1/22/19,2
315,1/23/19,5
315,1/24/19,4
315,1/25/19,1
315,1/26/19,0
315,1/27/19,0
315,1/28/19,1
315,1/29/19,1
315,1/30/19,2
315,1/31/19,5
315,2/1/19,0
315,2/2/19,0
315,2/3/19,1
315,2/4/19,0
315,2/5/19,0
315,2/6/19,0
315,2/7/19,0
315,2/8/19,0
315,2/9/19,0
315,2/10/19,0
315,2/11/19,0
315,2/12/19,0
315,2/13/19,0
315,2/14/19,1
315,2/15/19,0
315,2/16/19,0
315,2/17/19,1
315,2/18/19,5
315,2/19/19,1
315,2/20/19,0
315,2/21/19,5
315,2/22/19,2
315,2/23/19,1
315,2/24/19,2
315,2/25/19,1
315,2/26/19,4
315,2/27/19,0
315,2/28/19,0
315,3/1/19,1
315,3/2/19,2
315,3/3/19,0
315,3/4/19,1
315,3/5/19,1
315,3/6/19,0
315,3/7/19,0
315,3/8/19,0
315,3/9/19,5
315,3/10/19,2
315,3/11/19,1
315,3/12/19,2
315,3/13/19,0
315,3/14/19,3
315,3/15/19,0
315,3/16/19,0
315,3/17/19,1
315,3/18/19,1
315,3/19/19,0
315,3/20/19,0
315,3/21/19,0
315,3/22/19,2
315,3/23/19,0
315,3/24/19,3
315,3/25/19,1
315,3/26/19,1
315,3/27/19,1
315,3/28/19,0
315,3/29/19,0
315,3/30/19,2
315,3/31/19,0
315,4/1/19,0
315,4/2/19,4
315,4/3/19,1
315,4/4/19,6
315,4/5/19,0
315,4/6/19,2
315,4/7/19,0
315,4/8/19,0
315,4/9/19,0
315,4/10/19,0
315,4/11/19,0
315,4/12/19,2
315,4/13/19,0
315,4/14/19,0
315,4/15/19,0
315,4/16/19,0
315,4/17/19,3
315,4/18/19,0
315,4/19/19,0
315,4/20/19,4
315,4/21/19,0
315,4/22/19,2
315,4/23/19,0
315,4/24/19,0
315,4/25/19,0
315,4/26/19,0
315,4/27/19,1
315,4/28/19,0
315,4/29/19,0
315,4/30/19,0
315,5/1/19,4
315,5/2/19,0
315,5/3/19,0
315,5/4/19,0
315,5/5/19,0
315,5/6/19,0
315,5/7/19,2
315,5/8/19,0
315,5/9/19,0
315,5/10/19,4
315,5/11/19,0
315,5/12/19,2
315,5/13/19,5
315,5/14/19,5
315,5/15/19,0
315,5/16/19,1
315,5/17/19,3
315,5/18/19,2
315,5/19/19,1
315,5/20/19,0
315,5/21/19,0
315,5/22/19,1
315,5/23/19,2
315,5/24/19,3
315,5/25/19,3
315,5/26/19,0
315,5/27/19,1
315,5/28/19,0
315,5/29/19,0
315,5/30/19,0
315,5/31/19,0
315,6/1/19,1
315,6/2/19,2
315,6/3/19,0
