title_id,quarter_start_date,first_day_in_KU,last_day_in_KU,avg_units_sold_in_preceding_90_days,active_in_prime_reading,genre
240,7/1/18,6/2/18,4/30/19,1.411111111,0,nonfiction
240,10/1/18,6/2/18,4/30/19,1.033333333,0,nonfiction
240,1/1/19,6/2/18,4/30/19,0.477777778,0,nonfiction
241,4/1/18,6/1/18,9/30/18,0.820895522,0,mystery
241,7/1/18,6/1/18,9/30/18,0.922222222,0,mystery
242,4/1/18,6/1/18,12/31/18,1.566666667,0,nonfiction
242,7/1/18,6/1/18,12/31/18,0.966666667,0,nonfiction
242,10/1/18,6/1/18,12/31/18,1,0,nonfiction
243,1/1/19,1/2/19,4/30/19,2.666666667,0,other fiction
243,4/1/19,1/2/19,4/30/19,1.955555556,0,other fiction
244,4/1/19,4/5/19,6/30/19,3.7,1,other fiction
245,4/1/19,4/5/19,6/30/19,4.344444444,0,mystery
246,4/1/18,6/2/18,9/30/18,3.666666667,0,nonfiction
246,7/1/18,6/2/18,9/30/18,1.066666667,0,nonfiction
247,4/1/18,4/22/18,12/31/18,0.333333333,0,nonfiction
247,7/1/18,4/22/18,12/31/18,1.016949153,0,nonfiction
247,10/1/18,4/22/18,12/31/18,0.422222222,0,nonfiction
248,4/1/18,4/20/18,12/31/18,2.355555556,0,nonfiction
248,7/1/18,4/20/18,12/31/18,1.766666667,0,nonfiction
248,10/1/18,4/20/18,12/31/18,1.722222222,0,nonfiction
249,1/1/19,1/2/19,6/30/19,0.722222222,0,nonfiction
249,4/1/19,1/2/19,6/30/19,0.611111111,0,nonfiction
250,4/1/19,4/5/19,6/30/19,1.933333333,0,mystery
251,4/1/19,4/5/19,6/30/19,2.411111111,0,mystery
252,1/1/19,1/5/19,6/30/19,0.1,0,other fiction
252,4/1/19,1/5/19,6/30/19,0.532258065,0,other fiction
253,1/1/19,1/2/19,4/30/19,3.1,0,other fiction
253,4/1/19,1/2/19,4/30/19,1.811111111,0,other fiction
254,4/1/18,4/22/18,12/31/18,0.577777778,0,nonfiction
254,7/1/18,4/22/18,12/31/18,0.222222222,0,nonfiction
254,10/1/18,4/22/18,12/31/18,0.233333333,0,nonfiction
255,4/1/19,4/6/19,6/30/19,4.277777778,1,other fiction
256,4/1/19,4/7/19,6/30/19,3.033333333,0,mystery
257,4/1/18,4/21/18,9/30/18,1.155555556,0,kids
257,7/1/18,4/21/18,9/30/18,2.244444444,0,kids
258,4/1/18,4/20/18,8/31/18,0.25,0,other fiction
258,7/1/18,4/20/18,8/31/18,0.392405063,0,other fiction
259,4/1/18,4/22/18,12/31/18,0.444444444,0,nonfiction
259,7/1/18,4/22/18,12/31/18,0.611111111,0,nonfiction
259,10/1/18,4/22/18,12/31/18,0.347222222,0,nonfiction
260,4/1/19,4/5/19,6/30/19,3.266666667,0,mystery
261,1/1/19,1/2/19,4/30/19,4.055555556,0,nonfiction
262,4/1/19,4/5/19,6/30/19,4.355555556,1,other fiction
263,4/1/19,4/5/19,6/30/19,1.988888889,0,mystery
264,4/1/18,4/20/18,12/31/18,1.011111111,0,nonfiction
264,7/1/18,4/20/18,12/31/18,0.777777778,0,nonfiction
264,10/1/18,4/20/18,12/31/18,1.077777778,0,nonfiction
265,4/1/18,6/1/18,9/30/18,0.177777778,1,nonfiction
265,7/1/18,6/1/18,9/30/18,1.311111111,1,nonfiction
266,4/1/18,6/2/18,9/30/18,1.622222222,0,nonfiction
266,7/1/18,6/2/18,9/30/18,1.222222222,0,nonfiction
267,4/1/19,4/5/19,6/30/19,4.644444444,0,mystery
268,4/1/18,4/21/18,12/31/18,0.644444444,0,nonfiction
268,7/1/18,4/21/18,12/31/18,0.622222222,0,nonfiction
268,10/1/18,4/21/18,12/31/18,0.722222222,0,nonfiction
269,1/1/19,1/2/19,4/30/19,1.333333333,0,nonfiction
269,4/1/19,1/2/19,4/30/19,0.8,0,nonfiction
270,4/1/18,4/22/18,12/31/18,0.666666667,0,nonfiction
270,7/1/18,4/22/18,12/31/18,0.488888889,0,nonfiction
270,10/1/18,4/22/18,12/31/18,0.7,0,nonfiction
271,1/1/19,1/2/19,4/30/19,2.122222222,0,nonfiction
271,4/1/19,1/2/19,4/30/19,1.3,0,nonfiction
272,4/1/19,4/6/19,6/30/19,1.733333333,0,other fiction
273,1/1/19,1/2/19,4/30/19,2.622222222,0,other fiction
273,4/1/19,1/2/19,4/30/19,1.422222222,0,other fiction
274,4/1/18,4/22/18,12/31/18,1.488888889,0,other fiction
274,7/1/18,4/22/18,12/31/18,0.533333333,0,other fiction
274,10/1/18,4/22/18,12/31/18,1.203703704,0,other fiction
275,4/1/19,4/6/19,6/30/19,7.022222222,1,nonfiction
276,1/1/19,1/2/19,6/30/19,0.833333333,0,nonfiction
276,4/1/19,1/2/19,6/30/19,0.544444444,0,nonfiction
277,10/1/18,10/2/18,4/30/19,0.964285714,1,nonfiction
277,1/1/19,10/2/18,4/30/19,0.388888889,1,nonfiction
277,4/1/19,10/2/18,4/30/19,0.4,1,nonfiction
278,4/1/18,4/21/18,12/31/18,0.922222222,0,nonfiction
278,7/1/18,4/21/18,12/31/18,0.322222222,0,nonfiction
278,10/1/18,4/21/18,12/31/18,0.522222222,0,nonfiction
279,10/1/18,10/3/18,4/30/19,0.5,1,nonfiction
279,1/1/19,10/3/18,4/30/19,0.266666667,1,nonfiction
279,4/1/19,10/3/18,4/30/19,0.311111111,1,nonfiction
280,4/1/19,4/5/19,6/30/19,3.2,0,nonfiction
281,4/1/18,6/2/18,4/30/19,0.4,0,nonfiction
281,7/1/18,6/2/18,4/30/19,0.2,0,nonfiction
281,10/1/18,6/2/18,4/30/19,0.2,0,nonfiction
281,1/1/19,6/2/18,4/30/19,0.144444444,0,nonfiction
282,4/1/19,4/6/19,6/30/19,1.577777778,0,other fiction
283,4/1/18,4/20/18,8/31/18,1.066666667,0,nonfiction
283,7/1/18,4/20/18,8/31/18,0.455555556,0,nonfiction
284,4/1/18,4/21/18,12/31/18,0.977777778,0,nonfiction
284,7/1/18,4/21/18,12/31/18,0.388888889,0,nonfiction
284,10/1/18,4/21/18,12/31/18,0.277777778,0,nonfiction
285,4/1/18,4/20/18,8/31/18,2.597402597,0,mystery
285,7/1/18,4/20/18,8/31/18,1.388888889,0,mystery
286,1/1/19,1/4/19,6/30/19,0.377777778,0,mystery
286,4/1/19,1/4/19,6/30/19,0.255555556,0,mystery
287,4/1/18,4/20/18,12/31/18,0.420289855,0,nonfiction
287,7/1/18,4/20/18,12/31/18,0.466666667,0,nonfiction
287,10/1/18,4/20/18,12/31/18,0.455555556,0,nonfiction
288,4/1/19,4/5/19,6/30/19,5.855555556,1,other fiction
289,4/1/19,4/6/19,6/30/19,2.341176471,1,nonfiction
290,4/1/18,6/2/18,8/31/18,4.744444444,0,mystery
291,10/1/18,12/14/18,4/30/19,0.8,0,other fiction
291,1/1/19,12/14/18,4/30/19,0.588888889,0,other fiction
292,4/1/18,4/20/18,9/30/18,1.1,0,nonfiction
292,7/1/18,4/20/18,9/30/18,0.577777778,0,nonfiction
293,1/1/19,1/2/19,6/30/19,0.355555556,0,nonfiction
293,4/1/19,1/2/19,6/30/19,0.288888889,0,nonfiction
294,4/1/18,4/20/18,8/31/18,2,0,other fiction
294,7/1/18,4/20/18,8/31/18,1.128205128,0,other fiction
295,4/1/18,4/22/18,12/31/18,0.144444444,0,nonfiction
295,7/1/18,4/22/18,12/31/18,0.077777778,0,nonfiction
295,10/1/18,4/22/18,12/31/18,0.144444444,0,nonfiction
296,4/1/18,6/1/18,9/30/18,2.055555556,0,mystery
296,7/1/18,6/1/18,9/30/18,1.522222222,0,mystery
297,4/1/18,4/21/18,12/31/18,0.411111111,0,nonfiction
297,7/1/18,4/21/18,12/31/18,0.433333333,0,nonfiction
297,10/1/18,4/21/18,12/31/18,0.688888889,0,nonfiction
298,1/1/19,1/3/19,6/30/19,1.477777778,0,nonfiction
298,4/1/19,1/3/19,6/30/19,1.166666667,0,nonfiction
299,4/1/18,4/21/18,9/30/18,0.866666667,0,other fiction
299,7/1/18,4/21/18,9/30/18,0.811111111,0,other fiction
300,4/1/18,6/2/18,9/30/18,1.111111111,0,mystery
300,7/1/18,6/2/18,9/30/18,0.955555556,0,mystery
301,4/1/18,4/20/18,9/30/18,1.011111111,0,other fiction
301,7/1/18,4/20/18,9/30/18,0.622222222,0,other fiction
302,1/1/19,1/3/19,4/30/19,2.788888889,0,nonfiction
302,4/1/19,1/3/19,4/30/19,1.644444444,0,nonfiction
303,4/1/18,4/22/18,12/31/18,1.111111111,0,nonfiction
303,7/1/18,4/22/18,12/31/18,1,0,nonfiction
303,10/1/18,4/22/18,12/31/18,0.7,0,nonfiction
304,1/1/19,1/5/19,6/30/19,0.433333333,0,nonfiction
304,4/1/19,1/5/19,6/30/19,0.533333333,0,nonfiction
305,4/1/18,4/21/18,12/31/18,0.511111111,0,nonfiction
305,7/1/18,4/21/18,12/31/18,0.388888889,0,nonfiction
305,10/1/18,4/21/18,12/31/18,0.311111111,0,nonfiction
306,4/1/19,4/6/19,6/30/19,,0,nonfiction
307,4/1/18,4/21/18,9/30/18,0.744444444,0,nonfiction
307,7/1/18,4/21/18,9/30/18,0.622222222,0,nonfiction
308,1/1/19,1/2/19,4/30/19,1.8,0,nonfiction
308,4/1/19,1/2/19,4/30/19,0.955555556,0,nonfiction
309,1/1/19,1/3/19,6/30/19,0.711111111,0,nonfiction
309,4/1/19,1/3/19,6/30/19,0.466666667,0,nonfiction
310,4/1/18,6/2/18,8/31/18,2.8,0,mystery
311,4/1/18,4/21/18,8/31/18,0.16,0,nonfiction
311,7/1/18,4/21/18,8/31/18,0.122222222,0,nonfiction
312,4/1/18,6/2/18,12/31/18,0.588888889,0,other fiction
312,7/1/18,6/2/18,12/31/18,0.344444444,0,other fiction
312,10/1/18,6/2/18,12/31/18,0.233333333,0,other fiction
313,4/1/19,4/5/19,6/30/19,1.766666667,0,nonfiction
314,4/1/18,4/20/18,8/31/18,1.455555556,0,nonfiction
314,7/1/18,4/20/18,8/31/18,0.466666667,0,nonfiction
315,1/1/19,1/4/19,6/30/19,0.255555556,0,nonfiction
315,4/1/19,1/4/19,6/30/19,0.155555556,0,nonfiction
316,4/1/19,4/5/19,6/30/19,1.9,0,other fiction
317,4/1/19,4/12/19,6/30/19,1.022222222,0,other fiction
318,1/1/19,1/2/19,4/30/19,4.088888889,0,nonfiction
318,4/1/19,1/2/19,4/30/19,1.377777778,0,nonfiction
319,4/1/19,4/6/19,6/30/19,1.733333333,0,mystery
320,4/1/19,4/6/19,6/30/19,0.833333333,0,nonfiction
321,4/1/18,6/2/18,9/30/18,0.144444444,0,nonfiction
321,7/1/18,6/2/18,9/30/18,0.055555556,0,nonfiction
322,1/1/19,1/4/19,4/30/19,0.866666667,0,kids
322,4/1/19,1/4/19,4/30/19,0.788888889,0,kids
323,4/1/18,4/21/18,12/31/18,0.288888889,0,other fiction
323,7/1/18,4/21/18,12/31/18,0.688888889,0,other fiction
323,10/1/18,4/21/18,12/31/18,0.266666667,0,other fiction
324,4/1/18,4/20/18,12/31/18,0.588888889,0,nonfiction
324,7/1/18,4/20/18,12/31/18,0.411111111,0,nonfiction
324,10/1/18,4/20/18,12/31/18,0.188888889,0,nonfiction
325,4/1/18,6/1/18,12/31/18,0.544444444,0,nonfiction
325,7/1/18,6/1/18,12/31/18,0.611111111,0,nonfiction
325,10/1/18,6/1/18,12/31/18,0.344444444,0,nonfiction
326,1/1/19,1/3/19,4/30/19,0.988888889,0,other fiction
326,4/1/19,1/3/19,4/30/19,0.855555556,0,other fiction
327,1/1/19,1/5/19,6/30/19,0.333333333,0,nonfiction
327,4/1/19,1/5/19,6/30/19,0.213333333,0,nonfiction
328,4/1/18,6/2/18,8/31/18,0.677777778,0,mystery
329,1/1/19,1/3/19,4/30/19,0.388888889,0,nonfiction
329,4/1/19,1/3/19,4/30/19,0.277777778,0,nonfiction
330,4/1/18,6/2/18,12/31/18,0.455555556,0,mystery
330,7/1/18,6/2/18,12/31/18,0.444444444,0,mystery
330,10/1/18,6/2/18,12/31/18,0.344444444,0,mystery
331,10/1/18,10/3/18,4/30/19,1.614035088,1,nonfiction
331,1/1/19,10/3/18,4/30/19,1.811111111,1,nonfiction
331,4/1/19,10/3/18,4/30/19,0.633333333,1,nonfiction
332,4/1/18,6/1/18,9/30/18,0.766666667,0,nonfiction
332,7/1/18,6/1/18,9/30/18,0.7,0,nonfiction
333,4/1/19,4/6/19,6/30/19,1.822222222,0,nonfiction
334,1/1/19,1/12/19,6/30/19,0.422222222,1,nonfiction
334,4/1/19,1/12/19,6/30/19,0.36,1,nonfiction
335,4/1/19,4/5/19,6/30/19,1.177777778,0,other fiction
336,4/1/19,4/6/19,6/30/19,0.388888889,0,nonfiction
337,4/1/18,6/4/18,9/30/18,0.144444444,0,nonfiction
337,7/1/18,6/4/18,9/30/18,0.077777778,0,nonfiction
338,4/1/19,4/5/19,6/30/19,2.466666667,0,mystery
339,4/1/19,4/5/19,6/30/19,0.711111111,0,other fiction
340,4/1/19,4/5/19,6/30/19,0.644444444,0,nonfiction
341,4/1/18,4/20/18,12/31/18,0.366666667,0,nonfiction
341,7/1/18,4/20/18,12/31/18,0.144444444,0,nonfiction
341,10/1/18,4/20/18,12/31/18,0.144444444,0,nonfiction
342,4/1/18,6/1/18,8/31/18,1.7375,0,other fiction
343,1/1/19,1/4/19,6/30/19,0.311111111,0,nonfiction
343,4/1/19,1/4/19,6/30/19,0.255555556,0,nonfiction
344,4/1/19,4/6/19,6/30/19,0.244444444,0,kids
345,10/1/18,10/3/18,4/30/19,0.377777778,1,nonfiction
345,1/1/19,10/3/18,4/30/19,0.066666667,1,nonfiction
345,4/1/19,10/3/18,4/30/19,0.122222222,1,nonfiction
346,1/1/19,1/5/19,6/30/19,1.044444444,0,nonfiction
346,4/1/19,1/5/19,6/30/19,0.733333333,0,nonfiction
347,4/1/19,4/5/19,6/30/19,0.155555556,0,kids
348,4/1/19,4/5/19,6/30/19,2.188888889,0,mystery
349,4/1/18,4/23/18,9/30/18,0.211111111,0,kids
349,7/1/18,4/23/18,9/30/18,0.288888889,0,kids
350,4/1/19,4/7/19,6/30/19,0.255555556,0,kids
351,4/1/18,4/23/18,9/30/18,0.655555556,0,kids
351,7/1/18,4/23/18,9/30/18,0.466666667,0,kids
352,4/1/19,4/5/19,6/30/19,1.088888889,0,kids
353,4/1/19,4/6/19,6/30/19,0.766666667,0,nonfiction
354,1/1/19,1/3/19,4/30/19,0.566666667,0,kids
354,4/1/19,1/3/19,4/30/19,0.555555556,0,kids
355,4/1/19,4/6/19,6/30/19,0.588888889,0,other fiction
356,1/1/19,1/3/19,4/30/19,0.411111111,0,other fiction
356,4/1/19,1/3/19,4/30/19,0.2,0,other fiction
357,4/1/18,6/1/18,9/30/18,0.644444444,0,nonfiction
357,7/1/18,6/1/18,9/30/18,0.522222222,0,nonfiction
358,1/1/19,1/4/19,6/30/19,0.233333333,0,nonfiction
358,4/1/19,1/4/19,6/30/19,0.244444444,0,nonfiction
359,4/1/19,4/6/19,6/30/19,1.044444444,0,nonfiction
360,1/1/19,1/3/19,6/30/19,0.266666667,0,other fiction
360,4/1/19,1/3/19,6/30/19,0.177777778,0,other fiction
361,4/1/19,4/6/19,6/30/19,1.622222222,0,other fiction
362,4/1/18,4/22/18,8/31/18,0.533333333,0,nonfiction
362,7/1/18,4/22/18,8/31/18,0.388888889,0,nonfiction
363,4/1/19,4/6/19,6/30/19,0.577777778,0,nonfiction
364,4/1/19,4/5/19,6/30/19,0.693333333,0,nonfiction
365,4/1/18,6/2/18,9/30/18,0.755555556,1,kids
365,7/1/18,6/2/18,9/30/18,0.366666667,1,kids
366,4/1/18,6/3/18,6/30/19,0.744444444,0,other fiction
366,1/1/19,6/3/18,6/30/19,0.888888889,0,other fiction
366,4/1/19,6/3/18,6/30/19,0.377777778,0,other fiction
367,1/1/19,1/2/19,4/30/19,0.811111111,0,nonfiction
367,4/1/19,1/2/19,4/30/19,0.355555556,0,nonfiction
368,1/1/19,1/4/19,6/30/19,0.788888889,0,nonfiction
368,4/1/19,1/4/19,6/30/19,0.422222222,0,nonfiction
369,4/1/19,4/5/19,6/30/19,2.688888889,0,mystery
370,4/1/19,4/5/19,6/30/19,0.311111111,1,other fiction
371,4/1/19,4/6/19,6/30/19,0.622222222,0,nonfiction
372,4/1/18,6/2/18,8/31/18,1.455555556,0,mystery
373,4/1/18,6/2/18,8/31/18,1.866666667,0,nonfiction
374,10/1/18,10/3/18,4/30/19,0.053333333,1,nonfiction
374,1/1/19,10/3/18,4/30/19,0.166666667,1,nonfiction
374,4/1/19,10/3/18,4/30/19,0.077777778,1,nonfiction
375,4/1/19,4/5/19,6/30/19,0.588888889,0,nonfiction
376,4/1/19,4/6/19,6/30/19,1.141176471,0,nonfiction
377,4/1/18,6/2/18,12/31/18,0.088888889,0,nonfiction
377,7/1/18,6/2/18,12/31/18,0.055555556,0,nonfiction
377,10/1/18,6/2/18,12/31/18,0,0,nonfiction
378,4/1/19,4/7/19,6/30/19,0.711111111,0,nonfiction
379,4/1/19,4/5/19,6/30/19,3.033333333,0,mystery
380,4/1/19,4/6/19,6/30/19,0.222222222,0,kids
381,4/1/19,4/7/19,6/30/19,0.366666667,0,other fiction
382,4/1/18,6/2/18,9/30/18,0.255555556,0,other fiction
382,7/1/18,6/2/18,9/30/18,0.233333333,0,other fiction
383,4/1/18,6/2/18,9/30/18,0.344444444,1,kids
383,7/1/18,6/2/18,9/30/18,0.244444444,1,kids
384,1/1/19,1/3/19,4/30/19,1.6,0,other fiction
384,4/1/19,1/3/19,4/30/19,0.533333333,0,other fiction
385,4/1/19,4/5/19,6/30/19,0.666666667,1,nonfiction
386,4/1/18,4/21/18,8/31/18,0.966666667,0,nonfiction
386,7/1/18,4/21/18,8/31/18,0.477777778,0,nonfiction
387,1/1/19,1/7/19,6/30/19,0.3,0,nonfiction
387,4/1/19,1/7/19,6/30/19,0.266666667,0,nonfiction
388,4/1/19,4/11/19,6/30/19,0.844444444,0,nonfiction
389,4/1/19,4/5/19,6/30/19,0.633333333,0,nonfiction
390,4/1/18,4/21/18,8/31/18,12.52222222,0,other fiction
390,7/1/18,4/21/18,8/31/18,0.666666667,0,other fiction
391,4/1/18,6/2/18,8/31/18,0.811111111,0,mystery
392,4/1/19,4/7/19,6/30/19,0.288888889,0,kids
393,4/1/19,4/6/19,6/30/19,0.633333333,0,nonfiction
394,4/1/19,4/5/19,6/30/19,0.5,0,nonfiction
395,4/1/18,6/2/18,9/30/18,0.388888889,0,mystery
395,7/1/18,6/2/18,9/30/18,0.766666667,0,mystery
396,4/1/18,6/1/18,9/30/18,0.344444444,0,nonfiction
396,7/1/18,6/1/18,9/30/18,0.277777778,0,nonfiction
397,1/1/19,1/6/19,6/30/19,0.322222222,0,nonfiction
397,4/1/19,1/6/19,6/30/19,0.211111111,0,nonfiction
398,10/1/18,10/3/18,4/30/19,0.111111111,1,nonfiction
398,1/1/19,10/3/18,4/30/19,0.022222222,1,nonfiction
398,4/1/19,10/3/18,4/30/19,0.033333333,1,nonfiction
399,10/1/18,10/3/18,6/30/19,0.244444444,1,nonfiction
399,1/1/19,10/3/18,6/30/19,0.177777778,1,nonfiction
399,4/1/19,10/3/18,6/30/19,0.088888889,1,nonfiction
400,1/1/19,1/3/19,4/30/19,0.433333333,0,kids
400,4/1/19,1/3/19,4/30/19,0.355555556,0,kids
401,1/1/19,1/4/19,6/30/19,0.377777778,0,nonfiction
401,4/1/19,1/4/19,6/30/19,0.188888889,0,nonfiction
402,4/1/18,6/2/18,9/30/18,0.333333333,0,nonfiction
402,7/1/18,6/2/18,9/30/18,0.266666667,0,nonfiction
403,10/1/18,12/16/18,4/30/19,0.244444444,0,other fiction
403,1/1/19,12/16/18,4/30/19,0.111111111,0,other fiction
404,4/1/19,4/5/19,6/30/19,0.822222222,0,nonfiction
405,4/1/19,4/5/19,6/30/19,2.322222222,0,nonfiction
406,4/1/19,4/5/19,6/30/19,2.522222222,0,mystery
407,4/1/19,4/5/19,6/30/19,0.811111111,0,nonfiction
408,4/1/19,4/7/19,6/30/19,0.477777778,0,kids
409,4/1/19,4/5/19,6/30/19,0.688888889,0,nonfiction
410,4/1/19,4/8/19,6/30/19,0.672727273,0,kids
411,4/1/18,4/21/18,8/31/18,1.066666667,0,nonfiction
411,7/1/18,4/21/18,8/31/18,0.488888889,0,nonfiction
412,4/1/18,6/7/18,8/31/18,1.488888889,0,nonfiction
413,4/1/18,6/23/18,12/31/18,0.111111111,1,nonfiction
413,7/1/18,6/23/18,12/31/18,0.066666667,1,nonfiction
414,10/1/18,12/15/18,4/30/19,0.511111111,0,other fiction
414,1/1/19,12/15/18,4/30/19,0.311111111,0,other fiction
415,4/1/18,4/21/18,8/31/18,0.488888889,0,nonfiction
415,7/1/18,4/21/18,8/31/18,0.2,0,nonfiction
416,4/1/18,6/2/18,9/30/18,0.111111111,0,nonfiction
416,7/1/18,6/2/18,9/30/18,0.133333333,0,nonfiction
417,4/1/18,6/2/18,8/31/18,1,0,nonfiction
418,10/1/18,10/4/18,12/31/18,0.333333333,1,nonfiction
419,1/1/19,1/2/19,6/30/19,0.033333333,0,nonfiction
419,4/1/19,1/2/19,6/30/19,0.088888889,0,nonfiction
420,4/1/18,6/2/18,9/30/18,0.421052632,0,nonfiction
420,7/1/18,6/2/18,9/30/18,0.277777778,0,nonfiction
421,4/1/18,6/2/18,12/31/18,0.422222222,0,nonfiction
421,7/1/18,6/2/18,12/31/18,0.288888889,0,nonfiction
421,10/1/18,6/2/18,12/31/18,0.2,0,nonfiction
422,4/1/19,4/6/19,6/30/19,1.24,0,nonfiction
423,4/1/19,4/7/19,6/30/19,0.233333333,0,kids
424,4/1/18,6/1/18,9/30/18,0.133333333,0,nonfiction
424,7/1/18,6/1/18,9/30/18,0.122222222,0,nonfiction
425,4/1/18,6/2/18,6/30/19,0.155555556,0,nonfiction
425,7/1/18,6/2/18,6/30/19,0.111111111,0,nonfiction
425,10/1/18,6/2/18,6/30/19,0.111111111,0,nonfiction
425,1/1/19,6/2/18,6/30/19,0.088888889,0,nonfiction
425,4/1/19,6/2/18,6/30/19,0.055555556,0,nonfiction
426,4/1/18,6/18/18,12/31/18,0.122222222,1,nonfiction
426,7/1/18,6/18/18,12/31/18,0.111111111,1,nonfiction
427,4/1/18,4/21/18,6/30/18,0.1,0,kids
428,1/1/19,1/3/19,4/30/19,0.422222222,0,kids
428,4/1/19,1/3/19,4/30/19,0.333333333,0,kids
429,10/1/18,10/2/18,12/31/18,0.288888889,1,nonfiction
430,4/1/19,4/6/19,6/30/19,0.911111111,0,nonfiction
431,4/1/19,4/6/19,6/30/19,0.588888889,0,nonfiction
432,4/1/18,6/2/18,9/30/18,0.3,0,nonfiction
432,7/1/18,6/2/18,9/30/18,0.388888889,0,nonfiction
433,10/1/18,10/3/18,4/30/19,0.377777778,1,nonfiction
433,1/1/19,10/3/18,4/30/19,0.1,1,nonfiction
433,4/1/19,10/3/18,4/30/19,0.077777778,1,nonfiction
434,4/1/19,4/9/19,6/30/19,0.244444444,0,kids
435,1/1/19,1/5/19,6/30/19,0.233333333,0,other fiction
435,4/1/19,1/5/19,6/30/19,0.222222222,0,other fiction
436,4/1/18,6/2/18,12/31/18,0.055555556,0,nonfiction
436,7/1/18,6/2/18,12/31/18,0.044444444,0,nonfiction
436,10/1/18,6/2/18,12/31/18,0.066666667,0,nonfiction
437,4/1/18,6/2/18,9/30/18,0.333333333,0,mystery
437,7/1/18,6/2/18,9/30/18,0.277777778,0,mystery
438,4/1/18,6/2/18,8/31/18,0.4,0,other fiction
439,4/1/18,6/2/18,9/30/18,0.311111111,0,nonfiction
439,7/1/18,6/2/18,9/30/18,0.233333333,0,nonfiction
440,4/1/18,6/2/18,6/30/19,0.2,0,nonfiction
440,7/1/18,6/2/18,6/30/19,0.111111111,0,nonfiction
440,10/1/18,6/2/18,6/30/19,0.066666667,0,nonfiction
440,1/1/19,6/2/18,6/30/19,0.088888889,0,nonfiction
440,4/1/19,6/2/18,6/30/19,0.06779661,0,nonfiction
441,4/1/18,6/2/18,8/31/18,1.711111111,0,nonfiction
442,4/1/18,6/2/18,12/31/18,0.188888889,0,nonfiction
442,7/1/18,6/2/18,12/31/18,0.133333333,0,nonfiction
442,10/1/18,6/2/18,12/31/18,0.055555556,0,nonfiction
443,4/1/19,4/6/19,6/30/19,1.2,0,other fiction
444,4/1/18,6/1/18,12/31/18,0.122222222,0,nonfiction
444,7/1/18,6/1/18,12/31/18,0.177777778,0,nonfiction
444,10/1/18,6/1/18,12/31/18,0.122222222,0,nonfiction
445,4/1/18,6/3/18,12/31/18,0.066666667,0,nonfiction
445,7/1/18,6/3/18,12/31/18,0.077777778,0,nonfiction
445,10/1/18,6/3/18,12/31/18,0.022222222,0,nonfiction
446,4/1/19,4/8/19,6/30/19,0.666666667,0,nonfiction
447,4/1/18,6/3/18,12/31/18,0.333333333,0,nonfiction
447,7/1/18,6/3/18,12/31/18,0.211111111,0,nonfiction
447,10/1/18,6/3/18,12/31/18,0.2,0,nonfiction
448,4/1/18,6/17/18,11/30/18,0.144444444,0,nonfiction
448,7/1/18,6/17/18,11/30/18,0.033333333,0,nonfiction
449,1/1/19,1/4/19,6/30/19,0.066666667,0,nonfiction
449,4/1/19,1/4/19,6/30/19,0.044444444,0,nonfiction
450,4/1/19,4/9/19,6/30/19,0.611111111,0,nonfiction
451,4/1/18,6/6/18,9/30/18,0.5,0,nonfiction
451,7/1/18,6/6/18,9/30/18,0.266666667,0,nonfiction
452,4/1/19,4/13/19,6/30/19,0.3,0,kids
453,4/1/18,6/3/18,12/31/18,0.133333333,0,nonfiction
453,7/1/18,6/3/18,12/31/18,0.077777778,0,nonfiction
453,10/1/18,6/3/18,12/31/18,0.111111111,0,nonfiction
454,4/1/18,6/4/18,12/31/18,0.966666667,0,nonfiction
454,7/1/18,6/4/18,12/31/18,0.833333333,0,nonfiction
454,10/1/18,6/4/18,12/31/18,0.688888889,0,nonfiction
455,1/1/19,1/6/19,6/30/19,0.133333333,0,nonfiction
455,4/1/19,1/6/19,6/30/19,0.055555556,0,nonfiction
456,4/1/18,6/3/18,11/30/18,0.8,0,mystery
456,7/1/18,6/3/18,11/30/18,0.466666667,0,mystery
457,1/1/19,1/5/19,6/30/19,0.1,0,nonfiction
457,4/1/19,1/5/19,6/30/19,0.111111111,0,nonfiction
458,1/1/19,1/8/19,6/30/19,0.219178082,0,nonfiction
458,4/1/19,1/8/19,6/30/19,0.155555556,0,nonfiction
459,1/1/19,1/14/19,6/30/19,0.188888889,0,nonfiction
459,4/1/19,1/14/19,6/30/19,0.155555556,0,nonfiction
460,4/1/19,4/6/19,6/30/19,1.855555556,0,other fiction
461,4/1/18,6/2/18,9/30/18,0.288888889,0,nonfiction
461,7/1/18,6/2/18,9/30/18,0.233333333,0,nonfiction
462,4/1/18,6/5/18,9/30/18,0.4,0,nonfiction
462,7/1/18,6/5/18,9/30/18,0.266666667,0,nonfiction
463,4/1/18,6/19/18,11/30/18,0.088888889,0,nonfiction
463,7/1/18,6/19/18,11/30/18,0.054545455,0,nonfiction
464,1/1/19,1/3/19,4/30/19,0.322222222,0,nonfiction
464,4/1/19,1/3/19,4/30/19,0.233333333,0,nonfiction
465,1/1/19,1/2/19,4/30/19,0.522222222,0,other fiction
465,4/1/19,1/2/19,4/30/19,0.5,0,other fiction
466,4/1/18,6/12/18,11/30/18,0.155555556,0,nonfiction
466,7/1/18,6/12/18,11/30/18,0.077777778,0,nonfiction
467,4/1/19,4/6/19,6/30/19,0.208955224,0,nonfiction
468,4/1/19,4/8/19,6/30/19,0.666666667,0,nonfiction
469,4/1/19,4/7/19,6/30/19,1.288888889,0,mystery
